ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
211,Koramangala,Bangalore,Tandoor Hut,749.7590739687362,4.4,100.0,"Biryani,Chinese,North Indian,South Indian",5Th Block,59
221,Koramangala,Bangalore,Tunday Kababi,724.3999389814443,4.1,100.0,"Mughlai,Lucknowi",5Th Block,56
246,Jogupalya,Bangalore,Kim Lee,695.7911050492801,4.4,100.0,Chinese,Double Road,50
248,Indiranagar,Bangalore,New Punjabi Hotel,1461.243328880824,3.9,500.0,"North Indian,Punjabi,Tandoor,Chinese",80 Feet Road,57
249,Indiranagar,Bangalore,Nh8,631.9501487636381,4.0,50.0,"Rajasthani,Gujarati,North Indian,Snacks,Desserts,Beverages,Thalis,Chaat",80 Feet Road,63
254,Indiranagar,Bangalore,Treat,732.7633190990089,4.5,100.0,"Mughlai,North Indian",100 Feet Road,56
258,Indiranagar,Bangalore,Chinita Real Mexican Food,1500.0,4.5,500.0,"Mexican,Beverages,Salads",Double Road,53
263,Koramangala,Bangalore,Cupcake Noggins - Cakespastries And Desserts,754.1084132494158,4.3,100.0,"Desserts,British,Bakery,Pizzas,Snacks",4Th Block,57
267,Domlur,Bangalore,Tea Brew,655.7142769099441,4.1,100.0,"American,Italian,Beverages,Continental,Chinese,Pastas,Pizzas,Fast Food",Double Road,57
308,Koramangala,Bangalore,Bangaliana,1500.0,4.0,500.0,Bengali,7Th Block,57
435,Koramangala,Bangalore,Bamey'S Restro Cafe,735.5006569014555,4.4,100.0,"Chinese,Thai,Nepalese",5Th Block,56
446,Cooke Town,Bangalore,Altaf'S Chillies Restaurants,1491.7740736761352,4.3,500.0,"North Indian,Chinese",Cooke Town,55
453,Pulikeshi Nagar,Bangalore,Chichabas Taj,698.8356887032423,4.2,100.0,"Mughlai,North Indian,Biryani",Mm Road,54
464,Sivanchetti Gardens,Bangalore,Urban Solace,536.1884363902415,2.9,80.0,"American,Continental",Ulsoor Lake,48
504,Kodihalli,Bangalore,Kaati Zone Rolls & Wraps,704.5644414959377,4.3,100.0,"Fast Food,Beverages,Bengali,Biryani,Indian,North Indian,Snacks,Street Food",Domlur Layout,59
604,Koramangala,Bangalore,Aalishan Restaurant & Caterer,732.4550613325941,4.3,100.0,"Mughlai,North Indian",7Th Block,52
608,Domlur,Bangalore,Kerala Pavilion,670.1497051853393,4.1,100.0,"Kerala,Seafood",Domlur Layout,55
621,Indiranagar,Bangalore,Kitchen Of Joy,733.2563043643014,4.4,100.0,"Bengali,Fast Food,Chinese",Domlur,55
1050,Jayanagar,Bangalore,Nagarjuna Chimney,1500.0,4.2,1000.0,"Seafood,Andhra,Biryani,South Indian,Combo,Desserts,Beverages",3Rd Block,48
1299,Film Nagar,Hyderabad,So. The Sky Kitchen,568.912596459233,2.9,80.0,"Mughlai,North Indian,Chinese,Thai,Asian",Near Apollo Health City Gate,90
1304,Indiranagar,Bangalore,Esplanade,712.6702182714658,4.3,100.0,"Mughlai,Bengali",I Indirangar,54
1457,Banashankari,Bangalore,Hotel New Karavali,644.1805578312541,3.8,100.0,"North Indian,Chinese,South Indian",Bsk 1St Stage,53
1547,Masab Tank,Hyderabad,Dine Hill,1440.893472424493,4.1,500.0,"Arabian,Biryani,North Indian,Chinese",Ahmed Nagar,49
1590,Banjara Hills,Hyderabad,Sarvi Restaurant,1500.0,4.1,5000.0,"Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",Road 11,56
1593,Banjara Hills,Hyderabad,Sarvi Bakery,719.3286351176331,4.1,100.0,"Desserts,Fast Food,Bakery",Opposite Care Hospital Road 11 Banjara Hills,58
1609,Andheri East,Mumbai,Kung Fu Panda,697.6403130205255,4.3,100.0,Chinese  Thai  Asian,Marol,58
1617,Powai,Mumbai,Kosho,718.2005467085423,4.2,100.0,"Mughlai,North Indian,Chinese,Seafood,Italian",Chandivali,56
1844,Punjagutta,Hyderabad,Chinese Pavilion,1494.966488303964,4.3,500.0,"Chinese,Seafood",Nagarjuna Circle,64
1848,Banjara Hills,Hyderabad,Chef Inam'S Steak House,776.8819229843554,4.2,100.0,"Steakhouse,American",Sri Ram Nagar Colony Banjara Hills,69
1874,Indiranagar,Bangalore,Mamagoto,686.0890232357161,4.2,100.0,"Chinese,Asian,Pan-Asian,Thai,Oriental",Mamagoto,59
1884,Powai,Mumbai,Hakka Express,725.002269157616,4.0,100.0,"Chinese,Asian,Thai",Narayan Plaza,48
2008,Indiranagar,Bangalore,The Brekkie Shop - All Day Menu,1500.0,4.3,500.0,"British,Italian,Indian,Chinese,South Indian,North Indian,Desserts",1St Stage,57
2042,Aundh,Pune,Juice Destination,1500.0,4.2,500.0,"Thalis,North Indian,Punjabi,Beverages",Iti Road Aundh,60
2047,Aundh,Pune,Hyderabadi Spice,1500.0,4.2,1000.0,"Biryani,Mughlai,North Indian,Chinese",Parihar Chowk,58
2102,Aundh,Pune,Cafe Peterdonuts,583.1578674157829,4.1,50.0,"Continental,Desserts",Gaikwad Nagar,71
2250,Baner,Pune,Karolbaug,608.2617060107236,4.1,50.0,"Mughlai,North Indian,Chinese,Biryani",Sakal Nagar,72
2312,Powai Area,Mumbai,The Punjabi'S Kitchen,1500.0,4.4,500.0,North Indian,Guru Hargobindji Marg  Andheri East,65
2344,Ramgopalpet,Hyderabad,Aangan - Yatri Nivas,697.8676931952563,4.1,100.0,North Indian  South Indian,S P Road,66
2348,Kalasiguda,Hyderabad,Bluefox,1500.0,4.2,1000.0,Biryani  North Indian  Chinese  Tandoor,Sd Road,68
2516,Aundh,Pune,Taaareef,802.2764611706672,4.4,100.0,"Mughlai,North Indian,Seafood,Biryani",Iti Road,67
2770,Kalasiguda,Hyderabad,Flavours Of Taj Mahal Hotel,1500.0,4.2,1000.0,North Indian  Chinese  Desserts  Continental  South Indian,Sd Road,57
2776,Adarsh Nagar,Hyderabad,Ohri'S Eatmor,1476.7833062358866,4.2,500.0,"Ice Cream,Beverages,Desserts,Chaat,Italian",New Mla Quarters,37
2777,Adarsh Nagar,Hyderabad,Ohri'S Ming'S Court,1500.0,4.0,1000.0,Chinese,New Mla Quarters,39
2795,Himayatnagar,Hyderabad,Minerva Coffee Shop,,,1000.0,"South Indian,North Indian,Chinese",Himayath Nagar Road,30
2796,Himayatnagar,Hyderabad,Bluefox,1500.0,4.1,1000.0,"Biryani,North Indian,Chinese,Tandoor",Himayath Nagar Road,36
2811,Ashok Nagar,Bangalore,Art Of Delight,692.0051313349092,4.6,100.0,"Ice Cream,Desserts,Beverages",Residency Road,34
2820,Commercial Street,Bangalore,Khan Saheb Grills And Rolls,587.9667538169239,4.3,50.0,"Tandoor,Mughlai,North Indian,Kebabs",Kamaraj Road,39
2824,Richmond Town,Bangalore,Fanoos,1500.0,4.2,500.0,"Biryani,Tandoor,Kebabs,Barbecue,Fast Food",Hosur Road,33
2827,Richmond Town,Bangalore,In Wok,743.5210474709894,4.3,100.0,Chinese,Richmond,44
2832,Ashok Nagar,Bangalore,Lakeview Milkbar,611.2799907165358,4.1,100.0,"Desserts,Ice Cream,Bakery,Fast Food",Mg Road,31
2839,Ashok Nagar,Bangalore,C Sharp Kitchen,501.49728846510976,2.9,80.0,"Chinese,Continental,Fast Food",Church Street,33
2840,Ashok Nagar,Bangalore,Roomali,703.8388406465264,4.4,100.0,"North Indian,Indian",Church Street,35
2843,Ashok Nagar,Bangalore,Tadka Singh,704.0647394583084,4.2,100.0,"Punjabi,North Indian",Church Street,38
2914,Ashok Nagar,Bangalore,Bheemas,,,100.0,Andhra,Church Street,31
2915,Vasanth Nagar,Bangalore,Watson'S,526.3181579168281,2.9,80.0,Fast Food,1St Main Road,53
2964,Andheri East,Mumbai,Sai Leela,582.9932588788339,4.2,20.0,"Mughlai,North Indian,Chinese,Seafood",Andheri East,63
3007,Bhowanipore,Kolkata,Tandoori Darbar,780.867208397531,4.4,100.0,"North Indian,Chinese,Tandoor,Biryani,Beverages,Desserts",Hazra Road,71
3010,Ballygunge,Kolkata,Ballygunge Dhaba,1500.0,4.3,500.0,"North Indian,Biryani,Chinese",Ballygunge,59
3018,Gariahat,Kolkata,Tero Parbon,712.864076695542,4.3,100.0,Bengali,Purna Das Road Hindustan Park,72
3020,Ballygunge,Kolkata,Wise Owl The Coffee Shop,728.8052051154069,4.3,100.0,"Continental,American,Cafe",Purnadas Road,76
3022,Gariahat,Kolkata,Aminia Restaurant- Golpark,1500.0,4.3,1000.0,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Ballygunge Gardens,67
3025,Gariahat,Kolkata,Bedouin - Sher E Bengal,557.2266792299002,2.9,80.0,"North Indian,Chinese,Bengali",Gariahat Road Gariahat,70
3031,Ballygunge,Kolkata,Sharma Dhaba,1500.0,4.2,1000.0,North Indian  Fast Food  Tandoor  Biryani  Kebabs  Snacks  Chinese,Ballygunge Circular Road  Ballygunge Maidan Camp  Ballygunge,54
3063,Indiranagar,Bangalore,Kund Indian Barbeque,727.1595179069035,4.2,100.0,"Mughlai,North Indian,Biryani,Kebabs,Desserts",1St Stage,58
3071,Bhowanipore,Kolkata,Jai Hind Dhaba,1500.0,4.3,1000.0,"North Indian,Indian,Tandoor,Kebabs,Punjabi,Home Food,Chinese",Sarat Bose Road Paddapukur,60
3074,Kalighat,Kolkata,Tamarind,755.2875624075026,4.4,100.0,"North Indian,South Indian",Sarat Bose Road Desapriya Park,73
3207,Pulikeshi Nagar,Bangalore,Pathaan Sir,689.2495285089764,4.2,100.0,Fast Food,Coles Road,47
3265,Indiranagar,Bangalore,Chaipatty,591.469196918,3.9,50.0,"Fast Food,Beverages,Pizzas,Street Food,Snacks",Hanumanthanagar,56
3279,Powai Area,Mumbai,5 Spice,1500.0,4.2,500.0,"Chinese,Desserts",Powai Area,53
3324,Punjagutta,Hyderabad,Srikanya,1500.0,4.1,1000.0,"Andhra,Seafood",Punjagutta Road,56
3326,Sion,Mumbai,Cafe Vrindavan,741.4705835902006,4.3,100.0,"North Indian,Chinese,South Indian",Sion Station,42
3329,Mumbai,Mumbai,Ramdeo,1453.9079908074234,4.0,500.0,"North Indian,Chinese,South Indian,Fast Food",Sion Station,44
3331,Mumbai,Mumbai,Shabari,645.7556029574196,3.9,100.0,"North Indian,South Indian,Fast Food",Sion West,48
3332,Rajajinagar,Bangalore,The Purple Pan,1500.0,4.1,1000.0,"Mughlai,North Indian,Chinese,Arabian",Dr. Rajkumar Road,56
3350,Pulikeshi Nagar,Bangalore,Moriz Nano,512.5698935404522,2.9,80.0,"North Indian,Chinese,Biryani,Seafood",Lakeview,50
3369,Ashok Nagar,Bangalore,Truffles,1500.0,4.5,1000.0,"American,Desserts,Continental,Italian",St. Marks Road,29
3439,Golpark,Kolkata,The Grub Club,1500.0,4.3,1000.0,"Italian,Chinese,Thai",Golpark,69
3454,Koramangala,Bangalore,Lazeez,1500.0,4.2,500.0,"North Indian,Mughlai",5Th Block,55
3531,Shivajinagar,Pune,Marrakesh,671.8909850918435,4.0,100.0,"Lebanese,North Indian,Afghani,Mughlai,Combo,Biryani,Kebabs,Mediterranean,Arabian,Middle Eastern,Desserts",Fc Road,46
3549,Banjara Hills,Hyderabad,Keshav Reddy Sweets,1489.4696195241074,4.2,500.0,"Sweets,Bakery,Desserts,Fast Food,Street Food,Chaat",Road No 2,65
3813,Gariahat,Kolkata,Kimli,682.5841968549836,4.4,100.0,"Chinese,Seafood",Purnadas Road,69
3830,Koregaon Park,Pune,Prem'S,680.4151795870486,4.2,100.0,"North Indian,Chinese,Continental,Asian,Desserts,Beverages",Koregaon Park,53
3835,Deccan Gymkhana,Pune,The Chocolate Room,495.914652915907,2.9,80.0,"Desserts,Continental,Fast Food",Fc Road,39
3855,Koregaon Park,Pune,Uncle'S Chinese,1500.0,4.1,1000.0,"Chinese,Thai,Malaysian",Koregaon Park,55
3889,Jayanagar,Bangalore,House Of Kebab'S,564.8192005123457,3.7,50.0,"North Indian,Chinese,Biryani",Rv Road,51
3914,Karkhana,Hyderabad,Oh So Stoned,684.0671813203334,3.9,100.0,Ice Cream  Desserts,Vikrampuri Colony,68
4051,Kothrud,Pune,Zest Cafe Bar,558.1358208520322,4.2,20.0,"Chinese,Fast Food",Ideal Chambers  Kothrud,57
4064,Koregaon Park,Pune,Seven - Shawarma And Burgers,633.1775814228566,3.9,100.0,"Lebanese,Fast Food,Snacks,Arabian",Koregaon Park,51
4086,Kothrud,Pune,Rushhrs,679.4976852360275,4.3,100.0,"Salads,Healthy Food",Karishma Housing Society,46
4087,Erandwane,Pune,Aroma'S Hyderabad House - Karve Road,1467.8302301250196,4.2,500.0,"Biryani,Mughlai,North Indian,Chinese",Karve Road,35
4138,Koti,Hyderabad,Grand Hotel,1500.0,4.1,10000.0,"Biryani,Tandoor,Chinese,Indian,Kebabs,Desserts",Abids Road,24
4188,Dilsukhnagar,Hyderabad,Tipsy Topsy,1384.772180110608,3.7,500.0,Chinese  Italian  Desserts  Bakery  Fast Food,Dilsukhnagar Main Road,39
4248,Nagole,Hyderabad,Hotel Swagath Grand - Dhanturi Group Of Hotels,1500.0,3.9,1000.0,"Biryani,Chinese,South Indian,North Indian,Tandoor",Alkapuri X Roads,67
4252,Chandrapuri Colony,Hyderabad,Hotel Sitara Grand - Dhanturi Group Of Hotels,1500.0,3.8,1000.0,"Biryani,Chinese,South Indian,North Indian,Tandoor",L B Nagar,70
4256,Kothapet,Hyderabad,Nakshatra Inn Multi Cuisine Restaurant,603.0262801759061,3.8,100.0,"Biryani,Chinese,North Indian,South Indian",Lakshmi Nagar Colony,52
4320,Narayanguda,Hyderabad,Mehfil,1500.0,3.9,10000.0,"Biryani,Tandoor,Chinese,Indian,Kebabs,Desserts",Narayanguda,25
4338,Fc Road,Pune,The Burger Barn Cafe,696.0190198034177,4.1,100.0,"American,Fast Food",Ghole Road,46
4429,Park Street Area,Kolkata,Sip & Sandwich,528.5631300380624,2.9,80.0,Pastas  Beverages  Fast Food,Park Street,60
4430,Beniapukur,Kolkata,Shiraz Golden Restaurant,1500.0,4.4,1000.0,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Park Street,52
4484,Park Street Area,Kolkata,Mocambo,1500.0,4.4,1000.0,"North Indian,Biryani,Continental,Italian",Park Street,62
4558,Bidhannagar,Kolkata,The Scoop,645.9892374534952,4.1,100.0,"North Indian,Chinese,South Indian,Fast Food",Sector 1,70
4565,Bidhannagar,Kolkata,Kaafila,505.9636503778022,3.9,50.0,"Mughlai,North Indian",Sector 1,71
4587,Bidhannagar,Kolkata,Ranjan'S,691.4224139198899,4.2,100.0,"North Indian,Chinese",Sector 3,56
4599,Bidhannagar,Kolkata,Balle Balle Dhaba,1500.0,4.1,1000.0,"North Indian,Punjabi,Biryani",Sector 1,59
4600,Bidhannagar,Kolkata,Le Coffee Creme,580.661402859414,3.9,50.0,"Combo,Chinese,Continental,Italian,Fast Food,Mexican",Sector 1,68
4614,Himayatnagar,Hyderabad,Crystal Restaurant,1500.0,3.9,1000.0,"Biryani,North Indian,Chinese",Rtc X Roads,34
4650,New Nallakunta,Hyderabad,Bawarchi,1500.0,3.9,10000.0,"Biryani,Tandoor,Chinese,Indian,Desserts,Kebabs,Mughlai",Rtc X Roads,27
4739,Sivanchetti Gardens,Bangalore,The Grill House - Steaks & Sizzlers,731.9704073960162,4.2,100.0,"American,Steakhouse,Italian,Mexican,Continental,Mediterranean,Desserts,Grill,Salads,Pastas,Pizzas,Lebanese",Kensington Point,52
4774,Adikmet,Hyderabad,Us Pizza,437.14107203131385,3.2,20.0,"Italian,Pizzas,Fast Food,Beverages,Desserts",O.U Road,48
4776,Amberpet,Hyderabad,Surabhi Grand,1500.0,4.0,500.0,"Mughlai,North Indian,Chinese,Seafood",Tilaknagar,45
4781,Himayatnagar,Hyderabad,Bluedragon By Mandilicious,542.1133857025122,4.2,20.0,Chinese,Himayathnagar,34
4783,Adikmet,Hyderabad,Frosty Den,348.41780567387093,2.2,20.0,"Ice Cream,Pizzas,Fast Food,Beverages,Desserts",O.U Road,43
4810,Banjara Hills,Hyderabad,Sitara Grand - Nizami Pakwaan,606.9553959497938,3.6,100.0,"Biryani,Chinese,South Indian,North Indian,Tandoor",Road No 12,62
4841,Karve Nagar,Pune,Cheesiano Pizza,661.2788609821855,3.9,100.0,"Italian,Pizzas,Fast Food",Karvenagar,52
4853,Domlur,Bangalore,Venus Biryani,1461.86505739292,4.1,500.0,Biryani,3Rd Cross,49
4956,Andheri East,Mumbai,Rj Spice,569.6736007672089,4.1,20.0,Chinese  Thai  Fast Food,Jb Nagar  Andheri East,55
5107,Agarkar Nagar,Pune,Blue Nile,1500.0,4.2,1000.0,"Biryani,Mughlai,Tandoor,Chinese,Desserts,Ice Cream,Beverages",Bund Garden Road,31
5119,Koregaon Park,Pune,Arthur'S Theme,725.0169631324403,4.3,100.0,"Italian,European",Lane No 6 Opp Cosmos Bank Kp,56
5120,Mundhwa,Pune,Carnival Restaurant & Bar,707.3784090413374,4.2,100.0,"North Indian,Chinese,Seafood,Continental",Mundhwa Road Kp,64
5139,Shivajinagar,Pune,Smokin' Joe'S,555.7491641939176,4.0,50.0,"American,Fast Food",Jm Road,35
5150,Mohammed Wadi,Pune,Chai - The Way You Like It,598.6842557344467,4.0,50.0,Fast Food,Salunkhe Vihar Road,73
5157,Shivajinagar,Pune,Mainland China,721.6383694109306,4.4,100.0,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",Pyramid Mall,53
5172,Bandra Area,Mumbai,Theobroma,1500.0,4.7,500.0,"Desserts,Bakery,Beverages",Bandra Area,40
5208,Paschim Vihar,Delhi,Deli 63,559.8727241448428,2.9,80.0,"Street Food,Fast Food",Punjabi Bagh,60
5221,Malleshwaram,Bangalore,Food Paradise,616.0464212638145,3.9,100.0,"Mughlai,North Indian,Chinese,Fast Food",Malleshwaram,53
5247,Ashok Nagar,Bangalore,Corner House Ice Cream,1500.0,4.7,1000.0,"Ice Cream,Desserts",Residency Road,31
5251,Kalighat,Kolkata,Bachan'S Dhaba,1500.0,4.3,5000.0,"North Indian,Chinese",Near Kalighat Metro Rash Behari Avenue,61
5255,Ballygunge,Kolkata,Mainland China,733.4999736976015,4.5,100.0,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",Ballygunge,64
5285,Lakdikapul,Hyderabad,Chicha'S,,,500.0,"Biryani,Hyderabadi,Indian,Street Food",P & T Officers Colony,40
5297,Deccan Gymkhana,Pune,Le Plaisir,1500.0,4.5,500.0,"Italian,Continental,European,Desserts",Prabhat Road Deccan,40
5370,Deccan Gymkhana,Pune,Cafe Goodluck,661.866716298389,4.4,100.0,"North Indian,Fast Food,Biryani,Cafe,Snacks,Beverages,Bakery",Shivajinagar,35
5408,Camp,Pune,George Restaurant,1500.0,4.3,1000.0,"North Indian,Chinese,Biryani,Mughlai,Parsi,Fast Food",East Street,33
5496,Camp,Pune,Marzorin,1500.0,4.4,1000.0,"Fast Food,Bakery,Beverages,Snacks,Desserts",Mg Road,33
5504,Antop Hill,Mumbai,Monica Chinese Fast Food,553.3688058324564,3.9,50.0,Chinese,Antop Hill,57
5538,Kothapet,Hyderabad,Kinara Grand,1500.0,3.9,1000.0,"North Indian,Chinese,Biryani",Ashta Laxmi Temple,58
5549,New Tippasandra,Bangalore,Dal Roti Sabji,756.5637742048399,4.5,100.0,North Indian,80Ft Road,54
5573,Ashok Nagar,Bangalore,Mainland China,698.458638576364,4.3,100.0,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",Church Street,40
5582,Vasanth Nagar,Bangalore,Shezan,721.3519216586448,4.3,100.0,"North Indian,Chinese,Continental,Mughlai",Cunnigham Road,44
5596,Vasanth Nagar,Bangalore,Dolci Desserts,579.159834588186,4.5,50.0,"Desserts,Pastas",Cunnigham Road,40
5624,Deccan Gymkhana,Pune,Subway,721.7656139254792,4.4,100.0,"Fast Food,Healthy Food,Salads,Snacks,Desserts,Beverages",Fc Road,35
5691,Bandra Area,Mumbai,Smoke House Deli,710.1109199770165,4.4,100.0,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Bandra Area,48
5743,Bhawani Peth,Pune,Madinah,1432.4891813489319,4.0,500.0,"Mughlai,North Indian,Chinese,Biryani",Poona College,34
5802,Bidhannagar,Kolkata,First Innings - The Stadel Hotel,551.7572493308771,4.5,20.0,"North Indian,Chinese,Continental",Sector 3,69
5862,Basheer Bagh,Hyderabad,Meghacity,1500.0,4.4,1000.0,"North Indian,Chinese",Basheerbagh X Road,32
5878,Kalyani Nagar,Pune,Salad Grills,728.6022405490334,4.3,100.0,"Healthy Food,Salads,Fast Food,Continental,North Indian,Chinese",Hermes Parai,63
5882,Ashok Nagar,Bangalore,Oh! Calcutta,697.3805890799026,4.3,100.0,Bengali,Church Street,36
5893,Shankarapura,Bangalore,Polar Bear,669.16559937538,4.5,100.0,"Desserts,Fast Food",Vv Puram,38
5908,Vasanth Nagar,Bangalore,Miller'S 46,711.6587649939372,4.4,100.0,"Steakhouse,American,Continental",Cunnigham Road,47
5916,Sivanchetti Gardens,Bangalore,Carnival De Goa,653.0728943642633,4.1,100.0,"Goan,Mangalorean,Kerala,South Indian,Seafood,Coastal,Continental",Kensington Point,48
5989,Elgin,Kolkata,The Rouge,628.935408201704,4.4,50.0,Desserts  Bakery,Near Bishop'S College  Kolkata,51
5994,Bidhannagar,Kolkata,The Darjeeling,704.2433430243786,4.0,100.0,"Chinese,Nepalese,Tibetan",Near City Centre 1,73
6075,Paschim Vihar,Delhi,London Grill Co,1500.0,4.0,1000.0,"American,Healthy Food,Fast Food,Continental,Salads,Beverages,Desserts",Paschim Vihar,50
6328,Mumbai,Mumbai,Mughal Fusions,597.3792505141806,3.9,100.0,"Mughlai,North Indian,Chinese,Seafood",Lbs Marg,38
6329,Kurla West,Mumbai,Mughal Darbaar,1428.9521725045217,3.7,500.0,"Mughlai,North Indian,Chinese,Seafood",Lbs Marg,40
6332,Saki Naka,Mumbai,Naaz Hotel,1469.8468770939485,4.1,500.0,"Mughlai,North Indian,Chinese",Kurla West,39
6345,Teynampet,Chennai,Amaravathi,687.443053211124,4.2,100.0,"Indian,Chinese,Andhra,Tandoor",Cathedral Road,53
6358,Nandanam,Chennai,Eatalica,731.9597126361917,4.5,100.0,"Italian,American",Ra Puram,69
6493,Rajajinagar,Bangalore,Kudla Beach,516.1171855037811,3.9,20.0,"North Indian,Chinese,Seafood,South Indian",Dr. Rajkumar Road,59
6518,Langford Gardens,Bangalore,Rolls Kitchen,1461.9189290923898,4.4,500.0,Fast Food,Shanthi Nagar,35
6577,Punjagutta,Hyderabad,Zyqa Restaurant,1483.89826603706,4.0,500.0,"North Indian,Biryani,Chinese",Punjagutta,55
6585,Himayatnagar,Hyderabad,Sahara Bakers,1462.1070229743327,3.8,500.0,"Bakery,Pizzas",Chikadpally,34
6663,Kurla West,Mumbai,Mughal Dhaba,481.53220040443387,4.0,20.0,"Mughlai,North Indian,Chinese",Lbs Marg Kurla West,36
6723,Deccan Gymkhana,Pune,Spring Onion,669.8251558195265,4.3,100.0,"Chinese,Thai,Pan-Asian,Seafood",Bhandarkar Road,39
6745,Koti,Hyderabad,Tibbs Frankie,680.5913116359087,4.3,100.0,Snacks,Hanuman Tekdi Road,29
6775,Kalighat,Kolkata,Petuk,606.0450985705934,4.0,20.0,"Mughlai,Chinese,Fast Food",Near Sujata Sadan Theater Hazra,70
6850,Malleshwaram,Bangalore,Shanthi Sagar Grand,646.0347880974705,4.0,100.0,"North Indian,South Indian,Fast Food",Sampige Road,57
6851,Abids,Hyderabad,Agrawala Sweets,712.5826770116743,4.3,100.0,"Sweets,Fast Food",Jn Road,27
6917,Powai,Mumbai,Eagle Boys Pizza,675.9698941201601,3.7,100.0,Pizzas  Fast Food,Chandivali,56
6924,Richmond Town,Bangalore,Freshmenu,1500.0,4.1,1000.0,"Chinese,Continental,Italian,Mediterranean,Thai,Lebanese,American,Asian,Beverages,Bakery,Biryani,Desserts,Mexican,North Indian,Salads,Pizzas",Aga Abdullah Street,38
7002,Himayatnagar,Hyderabad,Angaara,,,100.0,"Indian,Chinese,Tandoor",Street 4,33
7029,Santacruz East,Mumbai,Golden Wave Restaurant,531.5747672982731,2.9,80.0,"North Indian,Chinese,Continental",Santacruz East,56
7199,Bidhannagar,Kolkata,Afraa Deli-Sector 1,646.4869772674137,4.3,50.0,"Continental,Fast Food,Italian,Beverages",Sector 1,67
7204,Bidhannagar,Kolkata, Conclave At Afraa,599.854935592085,3.9,50.0,"Italian,Indian,Continental",Salt Lake City Centre,75
7341,Ashok Nagar,Bangalore,Shiro,651.072445289764,4.4,100.0,"Japanese,Asian",Vittal Mallya Road,44
7412,Khairtabad,Hyderabad,Paradise Biryani,645.6963465166092,3.9,100.0,Biryani  North Indian  Chinese,Imax Road,48
7415,Aundh,Pune,Delhi Kitchen,722.2177283016533,4.0,100.0,"Tandoor,North Indian,Biryani,Beverages,Desserts",Dp Road,69
7626,Vishnu Garden,Delhi,Sethi Restaurant,1500.0,4.0,1000.0,North Indian,Pacific Mall,63
7674,Beleghata,Kolkata,Mama Mia! - Italian Ice Creams,704.90343727613,4.7,100.0,Ice Cream Cakes  Desserts  Bakery  Sweets  Beverages,Beleghata,34
7689,Lake Town,Kolkata,Buddha Bites-Jessore Road,1500.0,3.7,1000.0,"Chinese,Asian,Fast Food,Snacks,Tibetan",Jessore Road,74
7776,Gopalapuram,Chennai,The Kati Roll Shop,1500.0,4.3,1000.0,Street Food,Cathedral Road,52
7784,Powai Area,Mumbai,Asia Kitchen By Mainland China,746.2745025262903,4.3,100.0,"Asian,Chinese,Oriental",Powai Area,55
7826,Alwarpet,Chennai,Benjarong,766.8599257432861,4.6,100.0,Thai,Ttk Road,68
7828,Mylapore,Chennai,Kaaraikudi,652.01440513844,3.6,100.0,Chettinad,Dr Radhakrishnan Salai,57
7859,Central Markt Punjabi Bagh,Delhi,Wok In The Clouds,655.1643824648875,4.5,50.0,"North Indian,Chinese,Thai,Continental",Punjabi Bagh,72
7898,Golpark,Kolkata,Crossroad Crystal - Golpark,593.3839127868902,4.1,50.0,"Indian,Chinese,Bengali",Golpark,71
7940,Andheri East,Mumbai,99 East,,,80.0,North Indian  Chinese  Seafood,Andheri East,57
8009,Pashan,Pune,Saffron Multicuisine,603.8932619971961,4.5,20.0,"Mughlai,North Indian,Chinese,Seafood,Tandoor",Orange County Baner Pashan Link Road,68
8040,South Kolkata,Kolkata,Second House,545.2655094105526,2.9,80.0,"North Indian,Chinese,Kebabs,Biryani,Mughlai",Southern Avenue,84
8046,Gariahat,Kolkata,Santa'S Fantasea,794.6112321735716,4.3,100.0,"Tribal,Seafood,Chinese",Ballygunge Terrace Near Anjali Jewellers Golpark,80
8093,Punjagutta,Hyderabad,Akson Restaurant,1500.0,4.3,1000.0,"North Indian,Biryani,Kerala",Panjagutta Road,53
8139,Kotturpuram,Chennai,Ciclo Cafe,1500.0,4.4,1000.0,"Continental,Italian,Italian-American",Alwarpet,71
8175,Paschim Vihar,Delhi,Chawla Kitchen,1477.1654773920136,3.8,500.0,"Chinese,Mughlai,Indian,Snacks,Popular Brand Store,Fast Food",Punjabi Bagh,48
8205,Habsiguda,Hyderabad,Taste Of India,523.5482946879085,4.2,20.0,"North Indian,Chinese,Continental",Habsiguda Main Road,67
8213,Uppal,Hyderabad,Crunchy'S,499.3127827903884,3.8,20.0,"Italian,American",Uppal Ring Road,72
8241,Indiranagar,Bangalore,Paris Panini - French Street Food,1500.0,4.4,1000.0,"French,Street Food",Hal 3Rd Stage,57
8272,Alwarpet,Chennai,Ashvita Bistro,547.3379704743801,4.1,20.0,"Continental,Asian",Alwarpet,69
